z [cm];W [rad];W' [rad/cm];MT,tot [kNcm];MT,primario [kNcm];MT,secondario [kNcm];Bimomento [kNcm^2]
180;0,017842711357165364;0,044617212912959336;5000,000000000001;697,6509655480916;4302,34903445191;214953,80291215738
181;0,018005111942239416;0,04470282046052787;4999,999999999999;698,9895562918904;4301,010443708109;210652,1254279756
182;0,018167820681441238;0,04478669777213107;5000,0;700,3010924369587;4299,698907563042;206351,77300654343
183;0,018330831283966453;0,04486884537538127;5000,0;701,5855822332346;4298,414417766766;202052,71859740163
184;0,018494137460909166;0,04494926378701081;5000,000000000002;702,8430337605328;4297,1569662394695;197754,93515825548
185;0,018657732925223047;0,04502795351287442;4999,999999999999;704,073454928582;4295,926545071417;193458,3956548049
186;0,018821611391681037;0,0451049150479535;5000,0;705,2768534770912;4294,723146522909;189163,0730605748
187;0,018985766576836816;0,04518014887635835;5000,0;706,4532369757852;4293,546763024215;184868,94035674413
188;0,01915019219898423;0,04525365547133137;5000,0;707,6026128244542;4292,397387175546;180575,97053197795
189;0,01931488197811837;0,045325435295250294;4999,999999999999;708,7249882530048;4291,275011746994;176284,136582255
190;0,019479829635896062;0,04539548879963107;4999,999999999998;709,8203703215041;4290,179629678494;171993,4115106995
191;0,019645028895596328;0,04546381642513042;5000,0;710,8887659202212;4289,111234079779;167703,7683274099
192;0,019810473482080426;0,04553041860154883;5000,0;711,9301817696728;4288,069818230328;163415,18004929204
193;0,019976157121753213;0,045595295747833275;5000,0;712,944624420666;4287,055375579334;159127,61969988546
194;0,02014207354252323;0,045658448272079655;4999,999999999999;713,9321002543367;4286,0678997456625;154841,06030919595
195;0,02030821647376302;0,04571987657153581;5000,000000000001;714,8926154821966;4285,107384517804;150555,4749135272
196;0,020474579646270086;0,04577958103260332;5000,0;715,8261761461612;4284,173823853839;146270,83655530744
197;0,02064115679222739;0,04583756203084055;5000,0;716,7327881185978;4283,267211881403;141987,11828292385
198;0,020807941645163808;0,0458938199309647;4999,999999999999;717,6124571023572;4282,387542897642;137704,2931505504
199;0,020974927939914567;0,04594835508685435;5000,000000000002;718,4651886308137;4281,534811369188;133422,3342179792
200;0,021142109412582377;0,04600116784155128;5000,0;719,290988067893;4280,709011932107;129141,21455045017
201;0,021309479800497244;0,04605225852726291;4999,999999999999;720,0898606081112;4279,910139391888;124860,9072184845
202;0,02147703284217789;0,04610162746536467;5000,000000000002;720,8618112766114;4279,13818872339;120581,38529771114
203;0,021644762277291785;0,04614927496640109;4999,999999999998;721,6068449291809;4278,393155070818;116302,62186870107
204;0,021812661846615955;0,04619520133008914;4999,999999999999;722,324966252303;4277,675033747696;112024,59001679473
205;0,02198072529199785;0,046239406845318465;5000,0;723,0161797631615;4276,983820236838;107747,26283193675
206;0,022148946356315258;0,046281891790155016;5000,0;723,6804898096968;4276,319510190303;103470,61340850165
207;0,0223173187834379;0,046322656431841025;5000,000000000001;724,3179005706053;4275,682099429396;99194,61484512934
208;0,022485836318187513;0,04636170102679793;4999,999999999999;724,9284160553859;4275,071583944613;94919,24024455297
209;0,022654492706298546;0,046399025820627715;5000,0;725,5120401043608;4274,4879598956395;90644,46271342988
210;0,02282328169437886;0,04643463104811374;4999,999999999999;726,0687763886878;4273,931223611311;86370,25536217507
211;0,02299219702987032;0,046468516933223625;5000,000000000001;726,5986284104059;4273,401371589595;82096,59130478857
212;0,023161232461009706;0,046500683689109035;5000,000000000001;727,1015995024324;4272,898400497568;77823,44365868795
213;0,023330381736789196;0,04653113151810834;5000,000000000001;727,5776928286032;4272,422307171398;73550,7855445395
214;0,023499638606917117;0,046559860611747106;5000,0;728,0269113836822;4271,973088616318;69278,59008608964
215;0,023668996821778587;0,04658687115073962;5000,0;728,4492579933833;4271,550742006617;65006,83040999372
216;0,023838450132395994;0,04661216330499002;5000,0;728,8447353143895;4271,155264685611;60735,479645648884
217;0,024007992290390245;0,04663573723359338;5000,0;729,2133458343693;4270,78665416563;56464,51092502419
218;0,024177617047940914;0,046657593084836246;5000,0;729,555091871985;4270,444908128015;52193,89738249226
219;0,024347318157747266;0,046677730996198485;5000,0;729,869975576922;4270,130024423078;47923,612154659386
220;0,024517089372988687;0,04669615109435332;5000,000000000001;730,1579989298885;4269,842001070112;43653,62838019743
221;0,02468692444728554;0,046712853495168405;5000,0;730,4191637426335;4269,580836257366;39383,91919967422
222;0,02485681713466026;0,04672783830370669;4999,999999999999;730,6534716579594;4269,34652834204;35114,45775538549
223;0,02502676118949726;0,04674110561422712;5000,000000000001;730,8609241497333;4269,139075850268;30845,21719118421
224;0,02519675036650415;0,04675265551018476;4999,999999999999;731,0415225228892;4268,95847747711;26576,170652313558
225;0,025366778420672365;0,04676248806423178;5000,000000000001;731,1952679134425;4268,804732086558;22307,291285237527
226;0,025536839107238307;0,04677060333821775;4999,999999999999;731,322161288496;4268,677838711503;18038,552237470343
227;0,02570692618164283;0,0467770013831903;5000,0;731,4222034462484;4268,577796553752;13769,926657410608
228;0,02587703339949371;0,04678168223939483;5000,0;731,495395015992;4268,504604984008;9501,38769416896
229;0,026047154516524618;0,04678464593627518;4999,999999999999;731,5417364581211;4268,458263541878;5232,908497402215
230;0,02621728328855716;0,04678589249247406;5000,0;731,56122806414;4268,43877193586;964,4622171417776
231;0,02638741347146084;0,04678542191583257;4999,999999999999;731,5538699566548;4268,446130043344;-3303,977996372217
232;0,02655753882111417;0,0467832342033907;5000,000000000001;731,519662089382;4268,480337910619;-7572,438992862999
233;0,026727653093365167;0,04677932934138701;5000,000000000001;731,4586042471425;4268,541395752858;-11840,94762218376
234;0,026897750043992363;0,046773707305258816;5000,0;731,3706960458652;4268,629303954135;-16109,530734487003
235;0,02706782342866515;0,04676636805964196;5000,000000000002;731,2559369325836;4268,744063067418;-20378,215180393643
236;0,027237867002904537;0,04675731155837043;4999,999999999999;731,1143261854287;4268,8856738145705;-24647,027811164116
237;0,027407874522044517;0,04674653774447618;5000,0;730,9458629136277;4269,054137086372;-28915,995478862445
238;0,027577839741191712;0,04673404655018887;5000,000000000001;730,7505460574988;4269,249453942502;-33185,14503652989
239;0,027747756415186953;0,04671983789693518;5000,0;730,5283743884411;4269,471625611559;-37454,50333834999
240;0,027917618298565705;0,04670391169533872;5000,000000000001;730,2793465089328;4269,720653491068;-41724,09723982096
241;0,028087419145518877;0,046686267845218954;5000,000000000002;730,0034608525146;4269,996539147487;-45993,953597922526
242;0,02825715270985324;0,046666906235591;5000,0;729,7007156837867;4270,299284316214;-50264,09927128474
243;0,028426812744952346;0,046645826744664776;5000,0;729,3711090983948;4270,628890901606;-54534,561120358885
244;0,028596393003737397;0,04662302923984413;5000,000000000001;729,0146390230174;4270,985360976983;-58805,36600758304
245;0,028765887238627663;0,0465985135777261;4999,999999999999;728,6313032153537;4271,368696784645;-63076,540797554924
246;0,02893528920150129;0,04657227960410032;5000,0;728,2210992641143;4271,778900735886;-67348,11235719828
247;0,029104592643656002;0,04654432715394741;5000,000000000001;727,784024588996;4272,215975411005;-71620,10755593293
248;0,02927379131576996;0,046514656051438286;5000,0;727,3200764406715;4272,679923559328;-75892,55326584293
249;0,02944287896786213;0,04648326610993314;5000,000000000001;726,8292519007729;4273,170748099228;-80165,47636184658
250;0,029611849349253094;0,04645015713198031;5000,0;726,311547881874;4273,6884521181255;-84438,90372186564
251;0,029780696208525803;0,04641532890931471;5000,000000000001;725,7669611274666;4274,233038872534;-88712,8622269931
252;0,029949413293486327;0,04637878122285649;4999,999999999998;725,195488211938;4274,80451178806;-92987,37876166275
253;0,030117994351124333;0,04634051384271065;5000,0;724,5971255405667;4275,402874459433;-97262,48021381914
254;0,030286433127573842;0,04630052652816391;5000,000000000001;723,9718693494722;4276,0281306505285;-101538,1934750861
255;0,030454723368073977;0,04625881902768458;5000,000000000001;723,3197157056137;4276,680284294387;-105814,54544093585
256;0,03062285881692922;0,046215391078920476;4999,999999999999;722,6406605067566;4277,359339493242;-110091,56301085812
257;0,030790833217470892;0,04617024240869727;5000,000000000002;721,9346994814484;4278,065300518553;-114369,273088529
258;0,030958640312016616;0,046123372733016754;4999,999999999999;721,2018281889895;4278,7981718110095;-118647,70258198248
259;0,031126273841832253;0,04607478175705515;5000,000000000001;720,442042019408;4279,557957980593;-122926,87840377487
260;0,03129372754709153;0,04602446917516112;5000,0;719,6553361934286;4280,344663806572;-127206,8274711607
261;0,031460995166836925;0,04597243467085399;5000,0;718,8417057624443;4281,158294237555;-131487,57670625485
262;0,03162807043894089;0,04591867791682169;5000,000000000001;718,0011456084849;4281,998854391516;-135769,15303620798
263;0,03179494710006542;0,04586319857491872;5000,0;717,1336504441838;4282,866349555816;-140051,58339337277
264;0,03196161888562332;0,04580599629616405;5000,000000000001;716,2392148127472;4283,7607851872535;-144334,89471547335
265;0,03212807952973895;0,04574707072073858;5000,0;715,3178330879125;4284,682166912087;-148619,11394577642
266;0,032294322765208106;0,04568642147798374;5000,0;714,3694994739277;4285,630500526072;-152904,26803325897
267;0,0324603423234594;0,04562404818639809;5000,0;713,3942080054976;4286,605791994502;-157190,38393277832
268;0,0326261319345143;0,045559950453635534;5000,0;712,3919525477557;4287,608047452244;-161477,48860524225
269;0,03279168532694765;0,04549412787650292;5000,0;711,3627267962277;4288,637273203773;-165765,60901777865
270;0,03295699622784881;0,045426580040957176;5000,0;710,306524276785;4289,693475723215;-170054,77214390397
271;0,033122058362781426;0,04535730652210296;5000,0;709,22333834561;4290,77666165439;-174345,004963694
272;0,033286865455744497;0,045286306884189775;5000,000000000001;708,1131621891494;4291,886837810852;-178636,33446395287
273;0,0334514112291327;0,04521358068060921;4999,999999999999;706,9759888240714;4293,024011175928;-182928,7876383834
274;0,033615689403697024;0,04513912745389265;4999,999999999999;705,8118110972306;4294,188188902768;-187222,3914877565
275;0,03377969369850506;0,04506294673570763;0,0;2583,6089461805714;-2583,6089461805714;-191517,17302008174
276;0,03438039353701747;0,045042076273318285;-4,547473508864641e-13;2582,412373003582;-2582,4123730035826;-188934,16371447837
277;0,03498081699169407;0,04502148913860639;-4,547473508864641e-13;2581,2320439467667;-2581,232043946767;-186352,34285936903
278;0,035580967839371945;0,0450011852020729;0,0;2580,0679515855136;-2580,0679515855136;-183771,69421435415
279;0,036180849855173364;0,0449811643360002;-4,547473508864641e-13;2578,920088597345;-2578,9200885973455;-181192,20154640806
280;0,03678046681252957;0,04496142641445125;0,0;2577,7884477618722;-2577,7884477618722;-178613,84862977642
281;0,03737982248320453;0,044941971313268825;0,0;2576,6730219607466;-2576,6730219607466;-176036,619245874
282;0,03797892063731864;0,04492279891007471;0,0;2575,5738041776176;-2575,5738041776176;-173460,49718318335
283;0,03857776504337243;0,04490390908426894;0,0;2574,4907874980863;-2574,4907874980863;-170885,46623715205
284;0,039176359468270285;0,04488530171702907;0,0;2573,4239651096673;-2573,4239651096673;-168311,5102100913
285;0,039774707677344145;0,044866976691309374;0,0;2572,373330301738;-2572,373330301738;-165738,6129110737
286;0,04037281343437717;0,04484893389184013;-4,547473508864641e-13;2571,338876465501;-2571,3388764655015;-163166,7581558317
287;0,04097068050162742;0,044831173205126945;-4,547473508864641e-13;2570,3205970939453;-2570,3205970939457;-160595,9297666556
288;0,041568312639851564;0,04481369451944993;0,0;2569,3184857817964;-2569,3184857817964;-158026,1115722918
289;0,04216571360832845;0,044796497724863125;0,0;2568,3325362254864;-2568,3325362254864;-155457,28740784113
290;0,04276288716488284;0,044779582713193725;-4,547473508864641e-13;2567,3627422231075;-2567,362742223108;-152889,44111465733
291;0,043359837065908985;0,0447629493780414;-4,547473508864641e-13;2566,409097674374;-2566,4090976743746;-150322,5565402449
292;0,043956567066394295;0,04474659761477768;-4,547473508864641e-13;2565,4715965805876;-2565,471596580588;-147756,61753815803
293;0,04455308091994293;0,04473052732054525;-4,547473508864641e-13;2564,5502330445947;-2564,550233044595;-145191,6079678989
294;0,04514938237879944;0,04471473839425729;-4,547473508864641e-13;2563,645001270752;-2563,6450012707523;-142627,5116948159
295;0,045745475193872315;0,04469923073659693;-4,547473508864641e-13;2562,755895564891;-2562,7558955648915;-140064,31259000255
296;0,04634136311475767;0,04468400425001648;0,0;2561,8829103342787;-2561,8829103342787;-137501,9945301955
297;0,04693704988976273;0,04466905883873696;0,0;2561,0260400875864;-2561,0260400875864;-134940,54139767378
298;0,04753253926592946;0,044654394408747425;0,0;2560,185279434853;-2560,185279434853;-132379,93708015684
299;0,04812783498905815;0,04464001086780435;0,0;2559,3606230874498;-2559,3606230874498;-129820,16547070346
300;0,04872294080373095;0,044625908125431116;4,547473508864641e-13;2558,5520658580513;-2558,552065858051;-127261,2104676104
301;0,04931786045333544;0,04461208609291738;0,0;2557,759602660597;-2557,759602660597;-124703,05597431111
302;0,049912597680088114;0,04459854468331859;-4,547473508864641e-13;2556,9832285102666;-2556,983228510267;-122145,68589927457
303;0,05050715622505804;0,044585283811455365;-4,547473508864641e-13;2556,2229385234414;-2556,222938523442;-119589,0841559039
304;0,05110153982819031;0,04457230339391297;0,0;2555,4787279176776;-2555,4787279176776;-117033,23466243515
305;0,051695752228329554;0,044559603349040834;0,0;2554,750592011675;-2554,750592011675;-114478,12134183644
306;0,05228979716324351;0,044547183596952006;0,0;2554,038526225249;-2554,038526225249;-111923,72812170639
307;0,0528836783696465;0,044535044059522653;-4,547473508864641e-13;2553,3425260792997;-2553,3425260793;-109370,03893417354
308;0,05347739958322295;0,04452318466039158;-4,547473508864641e-13;2552,6625871957845;-2552,662587195785;-106817,0377157948
309;0,0540709645386509;0,044511605324959735;0,0;2551,998705297692;-2551,998705297692;-104264,70840745464
310;0,05466437696962546;0,04450030598038976;0,0;2551,350876209013;-2551,350876209013;-101713,03495426405
311;0,0552576406088823;0,044489286555605516;4,547473508864641e-13;2550,719095854717;-2550,7190958547167;-99162,00130545962
312;0,0558507591882212;0,044478546981291604;-4,547473508864641e-13;2550,103360260719;-2550,1033602607195;-96611,5914143023
313;0,056443736438529436;0,044468087189893035;0,0;2549,503665553868;-2549,503665553868;-94061,78923797692
314;0,057036576089805294;0,044457907115614675;0,0;2548,9200079619086;-2548,9200079619086;-91512,57873749072
315;0,057629281871181506;0,04444800669442092;0,0;2548,352383813467;-2548,352383813467;-88963,94387757304
316;0,05822185751094874;0,04443838586403528;4,547473508864641e-13;2547,8007895380233;-2547,800789538023;-86415,86862657391
317;0,05881430673657903;0,044429044563939916;4,547473508864641e-13;2547,2652216658894;-2547,265221665889;-83868,33695636361
318;0,05940663327474924;0,04441998273537537;-9,094947017729282e-13;2546,745676828188;-2546,745676828189;-81321,33284223176
319;0,05999884085136446;0,044411200321340126;4,547473508864641e-13;2546,2421517568346;-2546,242151756834;-78774,84026278627
320;0,06059093319158153;0,044402697266590255;-9,094947017729282e-13;2545,7546432845083;-2545,7546432845093;-76228,84319985293
321;0,06118291401983238;0,044394473517639074;-4,547473508864641e-13;2545,2831483446407;-2545,283148344641;-73683,32563837423
322;0,061774787059847514;0,04438652902275685;0,0;2544,827663971393;-2544,827663971393;-71138,27156630914
323;0,0623665560346794;0,0443788637319704;4,547473508864641e-13;2544,3881872996367;-2544,3881872996362;-68593,66497453208
324;0,06295822466672592;0,04437147759706282;4,547473508864641e-13;2543,964715564936;-2543,9647155649354;-66049,48985673203
325;0,06354979667775378;0,04436437057157321;0,0;2543,5572461035313;-2543,5572461035313;-63505,73020931222
326;0,0641412757889219;0,044357542610796295;0,0;2543,1657763523217;-2543,1657763523217;-60962,37003128932
327;0,06473266572080481;0,04435099367178227;0,0;2542,7903038488507;-2542,7903038488507;-58419,393324192766
328;0,06532397019341613;0,04434472371333637;-4,547473508864641e-13;2542,4308262312857;-2542,430826231286;-55876,78409196412
329;0,06591519292623187;0,04433873269601878;0,0;2542,0873412384108;-2542,0873412384108;-53334,526340856435
330;0,0665063376382139;0,04433302058214425;-9,094947017729282e-13;2541,759846709604;-2541,759846709605;-50792,60407933373
331;0,06709740804783329;0,04432758733578194;-4,547473508864641e-13;2541,448340584832;-2541,4483405848323;-48251,00131797033
332;0,06768840787309376;0,04432243292275515;0,0;2541,1528209046296;-2541,1528209046296;-45709,70206935032
333;0,068279340831555;0,04431755731064116;0,0;2540,873285810094;-2540,873285810094;-43168,690347966956
334;0,06887021064035613;0,04431296046877092;-4,547473508864641e-13;2540,6097335428667;-2540,609733542867;-40627,95017012212
335;0,06946102101623898;0,044308642368229005;-4,547473508864641e-13;2540,3621624451303;-2540,3621624451307;-38087,46555382582
336;0,07005177567557161;0,04430460298185329;4,547473508864641e-13;2540,1305709595895;-2540,130570959589;-35547,220518695605
337;0,07064247833437151;0,04430084228423487;-4,547473508864641e-13;2539,9149576294667;-2539,914957629467;-33007,199085855995
338;0,07123313270832916;0,044297360251717884;-4,547473508864641e-13;2539,7153210984925;-2539,715321098493;-30467,385277838086
339;0,07182374251283129;0,044294156862399334;0,0;2539,5316601108957;-2539,5316601108957;-27927,76311847897
340;0,07241431146298422;0,04429123209612897;0,0;2539,3639735113948;-2539,3639735113948;-25388,316632821352
341;0,07300484327363735;0,04428858593450917;0,0;2539,212260245193;-2539,212260245193;-22849,029847012862
342;0,07359534165940644;0,044286218360894816;4,547473508864641e-13;2539,07651935797;-2539,0765193579696;-20309,886788205793
343;0,074185810334697;0,04428412936039317;-9,094947017729282e-13;2538,9567499958757;-2538,9567499958766;-17770,8714844564
344;0,07477625301372766;0,04428231891986384;-4,547473508864641e-13;2538,852951405527;-2538,8529514055276;-15231,967964624531
345;0,07536667341055349;0,044280787027918614;0,0;2538,7651229340013;-2538,7651229340013;-12693,160258273467
346;0,07595707523908944;0,044279533674921455;0,0;2538,6932640288305;-2538,6932640288305;-10154,432395568861
347;0,07654746221313363;0,04427855885298841;-4,547473508864641e-13;2538,637374238003;-2538,6373742380033;-7615,768407178828
348;0,07713783804639078;0,04427786255598758;0,0;2538,597453209955;-2538,597453209955;-5077,152324173064
349;0,07772820645249551;0,044277444779539016;0,0;2538,5735006935706;-2538,5735006935706;-2538,568177922808
